trade_id,player_id,team_id,round,action,quantity,price,timestamp
260,p006,Team_13,2,SELL,5,50.87,2025-11-12 10:54:45
261,p036,Team_3,2,SELL,13,43.89,2025-11-12 10:55:14
262,p035,Team_11,2,BUY,11,50.02,2025-11-12 10:56:51
263,p001,Team_5,2,SELL,13,44.33,2025-11-12 10:58:24
264,p019,Team_9,2,SELL,7,65.44,2025-11-12 10:59:42
265,p013,Team_8,2,SELL,6,57.65,2025-11-12 11:00:31
266,p004,Team_1,2,BUY,12,41.44,2025-11-12 11:02:19
267,p015,Team_12,2,BUY,4,55.65,2025-11-12 11:03:18
268,p030,Team_8,2,BUY,11,64.03,2025-11-12 11:03:37
269,p033,Team_5,2,SELL,5,37.35,2025-11-12 11:05:28
270,p020,Team_13,2,SELL,10,49.89,2025-11-12 11:06:15
271,p023,Team_14,2,BUY,5,55.67,2025-11-12 11:08:24
272,p006,Team_4,2,BUY,1,40.51,2025-11-12 11:09:17
273,p010,Team_16,2,BUY,3,40.7,2025-11-12 11:11:25
274,p016,Team_16,2,SELL,12,41.01,2025-11-12 11:13:24
275,p031,Team_15,2,BUY,15,57.42,2025-11-12 11:15:36
276,p013,Team_4,2,SELL,11,40.83,2025-11-12 11:16:23
277,p016,Team_6,2,BUY,13,37.54,2025-11-12 11:18:05
278,p040,Team_1,2,BUY,12,42.89,2025-11-12 11:20:54
279,p004,Team_11,2,SELL,10,56.42,2025-11-12 11:22:09
280,p026,Team_8,2,BUY,12,46.72,2025-11-12 11:24:02
281,p027,Team_3,2,SELL,11,39.07,2025-11-12 11:24:27
282,p012,Team_6,2,BUY,12,37.02,2025-11-12 11:26:59
283,p014,Team_5,2,BUY,7,41.64,2025-11-12 11:28:32
284,p009,Team_1,2,BUY,1,54.49,2025-11-12 11:30:39
285,p004,Team_1,2,SELL,4,44.68,2025-11-12 11:31:16
286,p033,Team_5,2,BUY,4,45.63,2025-11-12 11:33:52
287,p030,Team_6,2,BUY,6,57.54,2025-11-12 11:33:58
288,p026,Team_9,2,BUY,11,36.38,2025-11-12 11:35:14
289,p025,Team_5,2,BUY,14,52.36,2025-11-12 11:36:01
290,p018,Team_13,2,BUY,9,50.25,2025-11-12 11:37:15
291,p016,Team_3,2,BUY,11,48.96,2025-11-12 11:39:26
292,p001,Team_8,2,SELL,4,42.33,2025-11-12 11:40:54
293,p009,Team_2,2,BUY,5,48.3,2025-11-12 11:43:08
294,p025,Team_14,2,SELL,4,54.04,2025-11-12 11:43:57
295,p030,Team_4,2,BUY,11,47.72,2025-11-12 11:45:49
296,p010,Team_11,2,SELL,11,43.0,2025-11-12 11:47:14
297,p015,Team_4,2,BUY,16,64.18,2025-11-12 11:48:08
298,p037,Team_13,2,SELL,11,44.8,2025-11-12 11:48:59
299,p029,Team_15,2,SELL,9,52.48,2025-11-12 11:49:35
300,p003,Team_13,2,BUY,11,67.25,2025-11-12 11:49:57
301,p002,Team_1,2,BUY,10,53.26,2025-11-12 11:52:04
302,p020,Team_8,2,SELL,4,52.37,2025-11-12 11:53:22
303,p031,Team_4,2,BUY,9,52.02,2025-11-12 11:56:15
304,p005,Team_10,2,BUY,14,62.53,2025-11-12 11:58:44
305,p010,Team_14,2,BUY,9,58.77,2025-11-12 12:00:17
306,p024,Team_10,2,BUY,11,37.54,2025-11-12 12:02:42
307,p011,Team_13,2,BUY,1,46.62,2025-11-12 12:04:03
308,p035,Team_9,2,SELL,12,43.75,2025-11-12 12:05:59
309,p001,Team_8,2,SELL,2,57.82,2025-11-12 12:07:35
310,p014,Team_15,2,SELL,11,53.74,2025-11-12 12:09:20
311,p003,Team_4,2,BUY,9,55.52,2025-11-12 12:12:06
312,p002,Team_12,2,SELL,11,44.79,2025-11-12 12:13:22
313,p026,Team_8,2,BUY,10,66.8,2025-11-12 12:13:52
314,p036,Team_6,2,SELL,11,53.55,2025-11-12 12:15:24
315,p031,Team_10,2,BUY,8,58.73,2025-11-12 12:16:24
316,p019,Team_3,2,SELL,6,57.48,2025-11-12 12:18:08
317,p012,Team_9,2,BUY,9,58.27,2025-11-12 12:18:50
318,p032,Team_6,2,SELL,6,32.27,2025-11-12 12:20:12
319,p040,Team_2,2,BUY,2,50.39,2025-11-12 12:21:50
320,p025,Team_10,2,BUY,1,45.39,2025-11-12 12:23:10
321,p019,Team_3,2,SELL,12,66.13,2025-11-12 12:25:09
322,p008,Team_9,2,BUY,4,50.0,2025-11-12 12:25:38
323,p039,Team_10,2,SELL,7,60.8,2025-11-12 12:25:55
324,p030,Team_2,2,SELL,14,37.8,2025-11-12 12:27:19
325,p020,Team_8,2,BUY,14,44.76,2025-11-12 12:29:13
326,p022,Team_8,2,BUY,12,25.99,2025-11-12 12:30:10
327,p035,Team_9,2,SELL,3,40.99,2025-11-12 12:31:42
328,p024,Team_3,2,BUY,1,66.24,2025-11-12 12:32:16
329,p003,Team_14,2,BUY,13,54.55,2025-11-12 12:33:07
330,p005,Team_13,2,SELL,12,57.53,2025-11-12 12:33:17
331,p006,Team_10,2,BUY,4,54.56,2025-11-12 12:35:35
332,p003,Team_6,2,BUY,10,38.01,2025-11-12 12:37:45
333,p009,Team_4,2,BUY,11,47.46,2025-11-12 12:40:03
334,p017,Team_12,2,BUY,19,66.06,2025-11-12 12:40:40
335,p029,Team_5,2,SELL,11,44.72,2025-11-12 12:43:24
336,p021,Team_4,2,BUY,12,53.42,2025-11-12 12:44:07
337,p035,Team_11,2,SELL,10,48.65,2025-11-12 12:46:19
338,p015,Team_2,2,SELL,7,60.87,2025-11-12 12:48:49
339,p004,Team_11,2,BUY,6,38.58,2025-11-12 12:51:24
340,p017,Team_16,2,BUY,11,49.06,2025-11-12 12:53:38
341,p008,Team_14,2,BUY,9,63.6,2025-11-12 12:55:38
342,p020,Team_9,2,SELL,7,48.55,2025-11-12 12:57:15
343,p011,Team_3,2,SELL,3,46.39,2025-11-12 13:00:05
344,p003,Team_11,2,SELL,19,56.03,2025-11-12 13:02:54
345,p037,Team_6,2,SELL,11,51.55,2025-11-12 13:05:17
346,p013,Team_15,2,SELL,10,56.8,2025-11-12 13:07:25
347,p035,Team_4,2,BUY,5,45.17,2025-11-12 13:09:09
348,p009,Team_14,2,SELL,6,48.54,2025-11-12 13:12:03
349,p040,Team_6,2,BUY,11,45.84,2025-11-12 13:12:24
350,p034,Team_10,2,SELL,10,62.25,2025-11-12 13:14:35
351,p033,Team_7,2,BUY,11,62.2,2025-11-12 13:16:36
352,p013,Team_1,2,BUY,12,42.79,2025-11-12 13:17:52
353,p037,Team_12,2,BUY,15,57.83,2025-11-12 13:20:03
354,p030,Team_10,2,BUY,19,58.11,2025-11-12 13:22:44
355,p008,Team_6,2,BUY,10,24.91,2025-11-12 13:25:12
356,p025,Team_4,2,SELL,15,47.46,2025-11-12 13:26:47
357,p035,Team_6,2,BUY,12,42.02,2025-11-12 13:28:37
358,p003,Team_10,2,SELL,9,52.39,2025-11-12 13:31:32
359,p017,Team_8,2,SELL,13,49.25,2025-11-12 13:32:45
360,p023,Team_10,2,SELL,8,50.95,2025-11-12 13:33:52
361,p039,Team_1,2,SELL,13,33.95,2025-11-12 13:33:59
362,p040,Team_14,2,SELL,3,33.48,2025-11-12 13:35:03
363,p020,Team_15,2,BUY,20,45.12,2025-11-12 13:37:04
364,p018,Team_2,2,BUY,12,56.21,2025-11-12 13:38:14
365,p011,Team_6,2,SELL,15,56.25,2025-11-12 13:38:46
366,p001,Team_4,2,SELL,5,53.97,2025-11-12 13:39:13
367,p031,Team_2,2,BUY,6,60.34,2025-11-12 13:41:13
368,p003,Team_11,2,BUY,12,39.61,2025-11-12 13:43:58
369,p037,Team_3,2,SELL,1,54.86,2025-11-12 13:44:38
370,p020,Team_12,2,SELL,13,55.04,2025-11-12 13:45:52
371,p011,Team_6,2,BUY,1,51.45,2025-11-12 13:46:24
372,p021,Team_6,2,BUY,10,76.13,2025-11-12 13:46:32
373,p039,Team_6,2,BUY,3,48.86,2025-11-12 13:49:05
374,p028,Team_9,2,SELL,15,35.36,2025-11-12 13:51:39
375,p029,Team_8,2,SELL,5,51.41,2025-11-12 13:54:09
376,p033,Team_13,2,BUY,9,52.11,2025-11-12 13:54:42
377,p034,Team_5,2,SELL,13,51.81,2025-11-12 13:55:21
378,p002,Team_5,2,SELL,4,42.66,2025-11-12 13:56:02
379,p016,Team_3,2,BUY,17,61.36,2025-11-12 13:57:00
380,p002,Team_6,2,SELL,7,39.7,2025-11-12 13:59:33
381,p017,Team_4,2,BUY,8,52.8,2025-11-12 14:02:09
382,p020,Team_15,2,BUY,11,54.95,2025-11-12 14:02:46
383,p016,Team_14,2,SELL,9,36.38,2025-11-12 14:04:50
384,p018,Team_1,2,SELL,6,70.81,2025-11-12 14:07:33
385,p040,Team_6,2,SELL,8,70.22,2025-11-12 14:09:53
386,p016,Team_7,2,SELL,9,62.92,2025-11-12 14:11:20
387,p034,Team_3,2,BUY,11,52.51,2025-11-12 14:13:16
388,p027,Team_10,2,BUY,16,52.58,2025-11-12 14:15:30
389,p029,Team_2,2,SELL,12,63.38,2025-11-12 14:17:29
390,p036,Team_6,2,SELL,14,51.12,2025-11-12 14:20:01
